sid,surveyls_title,id,vars,vals,vars_old
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A324W242,3,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A324W242,4,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A324W242,4,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A324W242,6,S05[A324W242]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B211A,5,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B211A,6,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B211A,6,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B211A,3,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B211A,1,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B211A,2,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B211A,5,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B211A,6,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B211A,6,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B211A,3,S06[B211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B211B,5,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B211B,2,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B211B,3,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B211B,2,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B211B,4,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B211B,5,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B211B,6,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B211B,5,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B211B,6,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B211B,6,S06[B211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B212,6,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B212,3,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B212,6,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B212,2,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B212,3,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B212,5,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B212,1,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B212,2,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B212,6,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B212,2,S06[B212]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B223a,6,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B223a,3,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B223a,6,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B223a,1,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B223a,6,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B223a,4,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B223a,1,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B223a,5,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B223a,3,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B223a,3,S07[B223a]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B223b,1,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B223b,5,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B223b,4,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B223b,5,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B223b,1,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B223b,6,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B223b,4,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B223b,3,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B223b,6,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B223b,6,S07[B223b]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B223c,2,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B223c,3,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B223c,5,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B223c,1,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B223c,6,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B223c,4,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B223c,5,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B223c,5,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B223c,4,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B223c,1,S07[B223c]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,B223d,5,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,B223d,4,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,B223d,5,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,B223d,5,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,B223d,1,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,B223d,5,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,B223d,6,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,B223d,6,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,B223d,5,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,B223d,5,S07[B223d]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,,Hallo Welt,S09
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A111A,1,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A111A,6,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A111A,4,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A111A,2,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A111A,3,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A111A,5,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A111A,2,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A111A,6,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A111A,4,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A111A,3,S10[A111A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A111B,6,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A111B,2,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A111B,3,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A111B,3,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A111B,1,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A111B,3,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A111B,6,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A111B,6,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A111B,6,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A111B,3,S10[A111B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A111C,1,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A111C,2,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A111C,4,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A111C,3,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A111C,6,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A111C,3,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A111C,2,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A111C,3,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A111C,6,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A111C,1,S10[A111C]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A111D,4,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A111D,1,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A111D,1,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A111D,2,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A111D,2,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A111D,3,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A111D,4,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A111D,2,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A111D,1,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A111D,3,S10[A111D]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A122,2,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A122,6,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A122,3,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A122,3,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A122,5,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A122,4,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A122,2,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A122,4,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A122,1,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A122,2,S10[A122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A123A,3,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A123A,1,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A123A,3,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A123A,6,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A123A,6,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A123A,3,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A123A,1,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A123A,6,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A123A,4,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A123A,3,S10[A123A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A123B,5,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A123B,4,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A123B,6,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A123B,4,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A123B,3,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A123B,3,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A123B,5,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A123B,6,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A123B,4,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A123B,6,S10[A123B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A321A,5,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A321A,5,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A321A,2,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A321A,2,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A321A,3,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A321A,1,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A321A,4,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A321A,4,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A321A,5,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A321A,1,S10[A321A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A131W121,4,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A131W121,1,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A131W121,5,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A131W121,1,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A131W121,4,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A131W121,2,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A131W121,5,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A131W121,1,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A131W121,4,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A131W121,1,S11[A131W121]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A134W122,1,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A134W122,5,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A134W122,5,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A134W122,6,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A134W122,1,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A134W122,3,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A134W122,1,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A134W122,3,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A134W122,6,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A134W122,2,S11[A134W122]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A133A,1,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A133A,4,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A133A,5,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A133A,1,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A133A,4,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A133A,1,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A133A,4,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A133A,5,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A133A,1,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A133A,2,S11[A133A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A133B,1,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A133B,5,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A133B,1,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A133B,5,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A133B,4,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A133B,4,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A133B,1,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A133B,5,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A133B,6,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A133B,1,S11[A133B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A432,5,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A432,4,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A432,5,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A432,1,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A432,4,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A432,1,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A432,6,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A432,3,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A432,3,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A432,1,S11[A432]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A431,3,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A431,5,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A431,5,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A431,1,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A431,4,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A431,2,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A431,2,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A431,6,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A431,4,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A431,4,S11[A431]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A522W145,3,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A522W145,4,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A522W145,5,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A522W145,6,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A522W145,2,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A522W145,4,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A522W145,3,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A522W145,1,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A522W145,6,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A522W145,6,S11[A522W145]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A641,6,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A641,1,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A641,2,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A641,6,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A641,5,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A641,4,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A641,5,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A641,4,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A641,5,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A641,6,S11[A641]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A526W255A,2,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A526W255A,6,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A526W255A,3,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A526W255A,3,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A526W255A,2,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A526W255A,6,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A526W255A,5,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A526W255A,4,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A526W255A,4,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A526W255A,3,S11[A526W255A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A526W255B,3,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A526W255B,2,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A526W255B,1,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A526W255B,3,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A526W255B,4,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A526W255B,1,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A526W255B,3,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A526W255B,6,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A526W255B,4,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A526W255B,1,S11[A526W255B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A211A,4,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A211A,2,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A211A,2,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A211A,5,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A211A,3,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A211A,2,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A211A,5,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A211A,1,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A211A,4,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A211A,1,S12[A211A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A211B,1,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A211B,1,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A211B,5,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A211B,1,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A211B,4,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A211B,4,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A211B,1,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A211B,1,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A211B,4,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A211B,3,S12[A211B]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A213,5,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A213,3,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A213,1,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A213,6,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A213,4,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A213,3,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A213,3,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A213,3,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A213,1,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,10,A213,3,S12[A213]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,1,A221A,4,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,2,A221A,5,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,3,A221A,3,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,4,A221A,5,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,5,A221A,2,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,6,A221A,5,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,7,A221A,1,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,8,A221A,2,S12[A221A]
251539,0001_202425_bfr_allg_gy_sus_00_2022_p1,9,A221A,6,S12[A221A]
